,키,명칭,행정 시,행정 구,행정 동,전화번호,홈페이지주소,HTML사용여부,X 좌표,Y 좌표
907,BE_IW10-0125,The Dongduk Art Gallery,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-732-6458,http://www.gallerydongduk.com,Y ,126.9831904,37.5750317
908,BE_IW10-0309,CGV Daehangno,Seoul,Jongno-gu,Hyehwa-dong,02-2017-1300,http://www.cgv.co.kr,Y ,126.9998487,37.5834726
909,BE_IW10-0310,Indie Space,Seoul,Jongno-gu,Sajik-dong,02-738-0366,http://www.indiespace.kr,Y ,126.9717998,37.5705968
910,BE_IW10-0311,Seoul Cinema,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-2277-3014,http://www.seoulcinema.com,Y ,126.9919525,37.5697647
911,BE_IW10-0312,Cinecube Gwanghwamun,Seoul,Jongno-gu,Sajik-dong,02-2002-7770,http://www.icinecube.com,Y ,126.9722191,37.5697705
912,BE_IW10-0313,Seoul Art Cinema,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-741-9782,http://www.cinematheque.seoul.kr,Y ,126.9878024,37.5725833
913,BE_IW10-0314,Lotte Cinema Piccadilly,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,1544-8855,http://www.lottecinema.co.kr/LHS/LHFS/Contents/CinemaInfo/Cinema.aspx?CinemaGroupCode=0001&CinemaCode=9039&ScreenType=100,Y ,126.9912336,37.5710436
914,BE_IW10-0315,CineCode Sonje,Seoul,Jongno-gu,Samcheong-dong,02-730-3200,http://www.cinecode.co.kr,Y ,126.98185,37.5794229
915,BE_IW10-0317,Embassy of the Republic of Portugal,Seoul,Jongno-gu,Gahoe-dong,02-3675-2251,prt.mofat.go.kr/kor/eu/prt/main/index.jsp,Y ,126.988419,37.5789779
916,BE_IW10-0318,Embassy of Papua New Guinea,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-2198-5771,png.mofat.go.kr/kor/as/png/main/index.jsp,Y ,126.9818252,37.5725734
917,BE_IW10-0319,Embassy of the Republic of Panama,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-734-8610,pan.mofat.go.kr/kor/am/pan/main/index.jsp,Y ,126.9812259,37.5750998
918,BE_IW10-0320,Embassy of the Democratic Republic of Congo,Seoul,Jongno-gu,Sajik-dong,02-722-7958,congo.mofat.go.kr/kor/af/congo/main/index.jsp,Y ,126.9732496,37.5727874
919,BE_IW10-0321,Embassy of the Czech Republic,Seoul,Jongno-gu,Sajik-dong,02-725-6765,www.mzv.cz/seoul/,Y ,126.9704081,37.5715232
920,BE_IW10-0322,Embassy of the People's Republic of China,Seoul,Jung-gu,Myeong-dong,02-738-1038,www.koreanembassy.cn/,Y ,126.9830613,37.5627724
921,BE_IW10-0323,Embassy of Japan,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-2170-5200,www.kr.emb-japan.go.jp/,Y ,126.9800727,37.5751689
922,BE_IW10-0324,Embassy of Israel,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-3210-8500,seoul.mfa.gov.il/,Y ,126.9789341,37.569513
923,BE_IW10-0325,Embassy of the Republic of Honduras,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-738-8402,hnd.mofat.go.kr/kor/am/hnd/main/index.jsp,Y ,126.9838679,37.570451
924,BE_IW10-0326,Embassy of the Republic of Venezuela,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-732-1546,www.venezuelaemb.or.kr/,Y ,126.9823968,37.571117
925,BE_IW10-0327,United States Embassy,Seoul,Jongno-gu,Sajik-dong,02-397-4114,korean.seoul.usembassy.gov/,Y ,126.9782294,37.5744404
926,BE_IW10-0328,Embassy of New Zealand,Seoul,Jung-gu,Sogong-dong,02-3701-7700,www.nzembassy.com/korea,Y ,126.9710859,37.5675045
927,BE_IW10-0329,Netherlands Embassy,Seoul,Jung-gu,Sogong-dong,02-737-9514,southkorea.nlembassy.org/,Y ,126.9710859,37.5675045
928,BE_IW10-0330,Apostolic Nunciature,Seoul,Jongno-gu,Cheongunhyoja-dong,02-736-5725,www.vatican-korea.go.kr/,Y ,126.9727464,37.5852536
929,BE_IW10-0331,Mission to EU,Seoul,Jongno-gu,Sajik-dong,02-3704-1700,,Y ,126.9739223,37.5697332
930,BE_IW10-0332,Australian Embassy,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-2003-0100,www.southkorea.embassy.gov.au/seolkorean/home,Y ,126.9778487,37.5705957
931,BE_IW10-0333,Embassy of Finland,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-732-6737,www.finland.or.kr,Y ,126.9778487,37.5705957
932,BE_IW10-0334,Embassy of the Republic of Poland,Seoul,Jongno-gu,Samcheong-dong,02-723-9681,www.seul.polemb.net/,Y ,126.9798723,37.5777304
933,BE_IW10-0335,Embassy of Vietnam,Seoul,Jongno-gu,Samcheong-dong,02-739-2065,www.venezuelaemb.or.kr/,Y ,126.9845803,37.5864665
934,BE_IW10-0336,Embassy of Brunei Darussalam,Seoul,Jongno-gu,Cheongunhyoja-dong,02-790-1078,brn.mofat.go.kr/kor/as/brn/main/index.jsp,Y ,126.9690609,37.5879002
935,BE_IW10-0337,Embassy of Switzerland,Seoul,Yongsan-gu,Hannam-dong,02-739-9511,www.eda.admin.ch/seoul.html,Y ,127.002629,37.5343949
936,BE_IW10-0338,Embassy of Ireland,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-774-6455,www.eda.admin.ch/seoul.html,Y ,126.9790119,37.5739157
938,BE_IW10-0339,Embassy of the Republic of Austria,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-732-9071,www.bmeia.gv.at/kr/botschaft/seoul.html,Y ,126.9778487,37.5705957
939,BE_IW10-0340,Embassy of the Republic of Ecuador,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-739-2401,ecu.mofat.go.kr/kor/am/ecu/main/index.jsp,Y ,126.9823968,37.571117
941,BE_IW10-0344,Bukchon Hanok Village,Seoul,Jongno-gu,Gahoe-dong,,,Y ,126.9848026,37.5801049
942,BE_IW10-0345,Kyung-in Museum of Fine Art,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,02-733-4448,http://www.kyunginart.co.kr,Y ,126.9857423,37.5745985
943,BE_IW10-0346,Tongin art gallery,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.9857995,37.5734865
944,BE_IW10-0347,gallery Sang,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.9865325,37.5723401
945,BE_IW10-0348,attraction hiding in an alley,Seoul,Jongno-gu,Samcheong-dong,,http://club.cyworld.com/ClubV1/Home.cy/50766527,Y ,126.9823164,37.5802949
946,BE_IW10-0349,"gallery, museum, book cafe",Seoul,Jongno-gu,Samcheong-dong,,,Y ,126.9817658,37.5849785
947,BE_IW10-0350,insa gallery,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.985695,37.5739901
948,BE_IW10-0351,shuim museum,Seoul,Jongno-gu,Buam-dong,02-396-9277,,Y ,126.9556779,37.5995037
949,BE_IW10-0352,Yun Dong-joo Literary House ,Seoul,Jongno-gu,Cheongunhyoja-dong,02-2148-4175,,Y ,126.9670686,37.5920969
950,BE_IW10-0353,chopstick gallery,Seoul,Jongno-gu,Buam-dong,02-3417-0119,,Y ,126.9648801,37.5929146
951,BE_IW10-0354,Jaha art gallery,Seoul,Jongno-gu,Buam-dong,02-395-3222,,Y ,126.9603062,37.5893771
952,BE_IW10-0355,spur of a hill,Seoul,Jongno-gu,Buam-dong,02-391-4737,,Y ,126.9679756,37.5954257
955,BE_IW10-0358,Unhyeongung Palace,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.9871246,37.5761263
957,BE_IW10-0360,710 anotherman dinning cafe,Seoul,Jongno-gu,Buam-dong,02-395-5092,,Y ,126.9621349,37.5939389
958,BE_IW10-0361,pomok fabric,Seoul,Jongno-gu,Jongno5.6ga-dong,,,Y ,127.0089118,37.5703924
959,BE_IW10-0362,"medical instruments, medicine",Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.9987995,37.5705893
960,BE_IW10-0363,home applicable electronics,Seoul,Jung-gu,Euljiro-dong,,,Y ,126.9953665,37.5680551
961,BE_IW10-0364,Jongmyo flower,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.9975554,37.5696294
962,BE_IW10-0365,"plaque, insignia",Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.9906,37.5691
963,BE_IW10-0366,antique,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.985618,37.5745209
964,BE_IW10-0367,accessories jewelry,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.9973057,37.5698077
965,BE_IW10-0368,stationery toy,Seoul,Jongno-gu,Changsin1-dong,,,Y ,127.014448,37.5712335
966,BE_IW10-0369,pet,Seoul,Jongno-gu,Changsin1-dong,,,Y ,127.0127015,37.5705633
967,BE_IW10-0370,instrumental,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.9878024,37.5725833
968,BE_IW10-0371,shoes,Seoul,Jongno-gu,Changsin1-dong,,,Y ,127.0105251,37.5702907
969,BE_IW10-0372,"food, machine",Seoul,Jung-gu,Euljiro-dong,,,Y ,127.0039676,37.5688357
982,BE_IW10-0385,Gyeongbokgung Palace,,,,02-3700-3900~1,,Y ,126.976907,37.5772746
983,BE_IW10-0386,Changdeokgung Daejojen Painting of Phoenix ,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.9913206,37.5827758
984,BE_IW10-0387,Changdeokgung Huijeongdang ChongSuckJungJulGyeongDo,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.9913206,37.5827758
985,BE_IW10-0388,Changdeokgung Huijeongdang GeumGangSanManMulChoSeungGyeongDo,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.9913206,37.5827758
986,BE_IW10-0389,Changdeokgung GyeongHungak SamSeonGwanPaDo,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.9913206,37.5827758
987,BE_IW10-0390, Changdeokgung Gyeonghungak Joilseongwando,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.9913206,37.5827758
988,BE_IW10-0391,Tabgol Park,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.988348,37.571206
989,BE_IW10-0392,Seoul JiJangAm MokJoBiRoJaNaBulJwaSang,Seoul,Jongno-gu,Changsin2-dong,,,Y ,127.0087852,37.5776552
990,BE_IW10-0393,Seoul BuAmDong BaekSeokDongCheon,Seoul,Jongno-gu,Buam-dong,,,Y ,126.9663345,37.6004294
994,BE_IW10-0397,Mt.Baegak region,Seoul,Jongno-gu,Cheongunhyoja-dong,,,Y ,126.965862,37.584838
995,BE_IW10-0398,a seated stone statue of Buddha,Seoul,Jongno-gu,Cheongunhyoja-dong,,,Y ,126.9767743,37.5866061
996,BE_IW10-0399,Changdeokgung Daejojeon Baekhakdo,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.9913206,37.5827758
997,BE_IW10-0400,Dongkwan king shrine,Seoul,Jongno-gu,Sungin2-dong,,,Y ,127.0183336,37.57298
998,BE_IW10-0401,Anyangam Hermitage Ma-aeGwanEumBoSalJwaSang,Seoul,Jongno-gu,Changsin1-dong,,,Y ,127.0133571,37.5754539
999,BE_IW10-0402,"Seoul Cheonggyecheon Stream remains [GwangTongGyoZi, SuPyoGyoZi, OganSumunJi]",Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.985973,37.5691073
1002,BE_IW10-0405,Gyeongbokgung GeunJungJun,Seoul,Jongno-gu,Cheongunhyoja-dong,,,Y ,126.9769632,37.5806903
1003,BE_IW10-0406,Gyeongbokgung Gyunghoiru,Seoul,Jongno-gu,Cheongunhyoja-dong,,,Y ,126.9769632,37.5806903
1004,BE_IW10-0407,Gyeongbokgung Jagyeongjeon Sipjangsaeng Chimney,Seoul,Jongno-gu,Cheongunhyoja-dong,,,Y ,126.9767743,37.5866061
1005,BE_IW10-0408,Gyeongbokgung Punggidae,Seoul,Jongno-gu,Cheongunhyoja-dong,,,Y ,126.9767743,37.5866061
1006,BE_IW10-0409,Changgyeonggung Palace Grand Greenhouse,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.9950431,37.5805909
1007,BE_IW10-0410,Changgyeonggung Palace ,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,http://cgg.cha.go.kr,Y ,126.9950431,37.5805909
1008,BE_IW10-0411,Deoksugung Palace,Seoul,Jung-gu,Sogong-dong,,,Y ,126.979642,37.573033
1009,BE_IW10-0412,Donhwamun Gate,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.9913206,37.5827758
1010,BE_IW10-0413,Changdeokgung Palace Dae Jo Jun,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.9913206,37.5827758
1011,BE_IW10-0414,Unhyeongung Palace,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,http://www.unhyeongung.or.kr,Y ,126.9871246,37.5761263
1012,BE_IW10-0415,Changdeokgung Palace Dae Jo Jun,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.9913206,37.5827758
1013,BE_IW10-0416,Changdeokgung Huijeongdang,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.9913206,37.5827758
1014,BE_IW10-0417,Changdeokgung Seonjeongjeon,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.9913206,37.5827758
1015,BE_IW10-0418,Changdeokgung Injeongjeon,Seoul,Jongno-gu,Jongno1.2.3.4ga-dong,,,Y ,126.9913206,37.5827758
